date,latitude,longitude,depth_m,temperature_C,salinity,dissolved_inorganic_carbon,alkalinity,pH_insitu,pH_25C
12-05-1992,-32.5,-84.664,7,18.479,34.704,2018.3,2287.8,8.0962,7.9978
15-05-1992,-32.5,-92.65,6,18.374,34.546,2010.4,2270.1,8.0842,7.9843
16-05-1992,-32.506,-94.005,9,18.155,34.541,2009.4,2266.5,8.0832,7.9802
20-05-1992,-32.507,-103.33,5,20.078,35.216,2016.2,2295.4,8.0819,8.0076
20-05-1992,-32.499,-102.01,7,19.797,35.233,2019.7,2296.8,8.082,8.0035
21-05-1992,-32.498,-105.99,6,19.153,34.779,2004.1,2276,8.0912,8.0029
21-05-1992,-32.5,-104.67,7,19.763,35.064,2014.2,2287.9,8.0798,8.0009
13-08-1992,47.995,175,0,9.6,32.793,2046,2213,8.0484,7.8174
15-08-1992,45.998,174.99,10,9.856,32.815,2031,2216,8.0866,7.8583
15-08-1992,45.998,174.99,0,10.5,32.775,2026,2216,8.0891,7.8701
15-08-1992,46.995,175,9,10.419,32.858,2025,2212,8.0825,7.8628
16-08-1992,44.003,174.98,0,15.3,33.648,1952,2252,8.2185,8.0697
16-08-1992,44.003,174.98,10,15.176,33.624,1946,2245,8.2197,8.0694
17-08-1992,41.997,175,0,17.5,33.544,1944,2242,8.1841,8.0696
18-08-1992,40.007,175,10,21.236,34.083,1957,2268,8.1378,8.0809
18-08-1992,40.007,175,0,21.3,34.094,1954,2266,8.139,8.0828
19-08-1992,37.003,175,10,24.566,34.391,1945,2251,8.0776,8.0714
19-08-1992,37.003,175,0,24.4,34.429,1946,2263,8.0965,8.0874
20-08-1992,32.997,175,0,24,34.166,1927,2249,8.1165,8.1013
20-08-1992,32.997,175,10,23.949,34.177,1942,2257,8.1038,8.0883
21-08-1992,30.007,174.99,10,26.461,35.363,2001,2314,8.0385,8.0608
21-08-1992,30.007,174.99,0,26.6,35.39,1997,2317,8.0473,8.0715
21-08-1992,54.042,161.37,6.9374,9.5437,32.301,1910.7,2222.7,8.3535,8.1131
21-08-1992,53.556,162.06,6.9377,10.374,32.87,2013.7,2240.5,8.1672,7.9441
21-08-1992,54.219,161.13,6.9373,9.5847,32.357,1928.7,2225.1,8.3241,8.0849
21-08-1992,54.129,161.16,5.9463,9.4377,32.265,1917.7,2220.5,8.3402,8.0984
21-08-1992,54.245,161.1,6.9372,9.8746,32.378,1926.3,2224.1,8.3216,8.087
22-08-1992,27.003,174.99,0,27,35.671,1984,2341,8.092,8.1223
22-08-1992,27.003,174.99,10,27.163,35.666,1985,2342,8.0891,8.1222
22-08-1992,53.484,162.17,6.9377,10.576,32.885,2019.7,2241.8,8.1533,7.9337
23-08-1992,52.522,163.59,7.9295,10.374,32.926,2032.1,2239.5,8.1236,7.9018
23-08-1992,53.441,162.37,6.9377,10.496,32.855,2011,2237.7,8.1655,7.9444
23-08-1992,24.003,175.03,0,27.7,35.436,1948,2319,8.1093,8.1503
23-08-1992,24.003,175.03,9,27.809,35.44,1957,2316,8.0896,8.1325
23-08-1992,23.935,175.02,9,28.143,35.322,1956,2313,8.0836,8.1315
23-08-1992,23.935,175.02,0,28,35.34,1954,2316,8.0929,8.1384
24-08-1992,52.016,164.29,6.9386,10.305,32.843,2035.2,2223.7,8.0861,7.8644
24-08-1992,51.495,164.99,6.9389,9.8456,32.841,2038.4,2224.4,8.0873,7.8586
25-08-1992,50.984,164.96,7.9306,9.8266,32.843,2040.2,2225.6,8.0861,7.8572
25-08-1992,50.513,164.95,6.9395,10.072,32.763,2026.5,2211.7,8.085,7.8599
25-08-1992,49.984,165,6.9399,9.8736,32.874,2040.3,2229,8.0919,7.8635
25-08-1992,50.984,164.96,7.9306,9.8266,32.843,2040.4,2227.8,8.0903,7.8613
26-08-1992,48.499,165.02,6.9408,10.68,32.852,2032,2231.2,8.1034,7.8868
26-08-1992,49.501,165.01,6.9402,10.071,32.831,2045.2,2220.8,8.0597,7.8355
26-08-1992,48.994,164.97,6.9405,10.367,32.876,2042.5,2228.9,8.0786,7.8581
26-08-1992,47.99,165,5.9496,10.905,32.885,2032.5,2233.3,8.1025,7.8893
27-08-1992,21.003,174.98,0,28.4,35.084,1917,2302,8.1269,8.1786
27-08-1992,21.003,174.98,10,28.503,35.078,1916,2299,8.1227,8.1763
27-08-1992,19,174.99,0,28.5,35.036,1944,2302,8.0855,8.1385
27-08-1992,19,174.99,10,28.572,35.037,1945,2304,8.0852,8.1397
27-08-1992,47.501,165,6.9415,11.121,32.893,2036.5,2239.2,8.1026,7.8927
27-08-1992,46.998,164.99,6.9418,11.495,32.993,2022.2,2234.6,8.1174,7.9127
27-08-1992,46.5,165.02,6.9421,12.733,32.871,2015.2,2236.1,8.1174,7.9316
28-08-1992,16.002,175,0,28.6,34.79,1937,2277,8.0633,8.1177
28-08-1992,45.497,164.98,8.9263,13.536,33.202,2080.4,2251.6,7.9897,7.8196
28-08-1992,16.002,175,10,28.695,34.785,1937,2276,8.0602,8.1163
29-08-1992,13.002,174.99,10,28.72,34.779,1931,2285,8.0818,8.1384
29-08-1992,13.002,174.99,0,28.6,34.791,1934,2280,8.0722,8.1266
30-08-1992,44.495,165.01,7.9353,14.223,32.898,2003.4,2220.2,8.0884,7.926
30-08-1992,9.9983,175,0,28.6,34.492,1896,2255,8.1005,8.1551
30-08-1992,44.991,164.98,5.9512,13.474,33.208,2033,2240.5,8.0734,7.8998
30-08-1992,9.9983,175,10,28.674,34.482,1899,2259,8.1,8.1561
31-08-1992,7.9967,175,0,29.2,34.236,1888,2245,8.0934,8.1571
31-08-1992,7.9967,175,10,29.372,34.277,1891,2248,8.0895,8.156
31-08-1992,43.008,165,6.9443,15.478,32.801,1968,2219.9,8.1427,7.9981
31-08-1992,43.503,165.02,5.952,15.308,32.743,1969,2218.7,8.142,7.9949
31-08-1992,44.003,164.96,5.9518,14.319,32.899,2007.9,2226.3,8.0893,7.9282
01-09-1992,42.011,165.03,5.9528,17.112,32.937,1967.8,2218.1,8.1126,7.9934
01-09-1992,42.499,164.99,6.9447,15.464,32.792,1969.1,2221.3,8.1429,7.9981
01-09-1992,41.498,165.01,6.9453,19.029,33.506,1950.7,2225.7,8.1227,8.0324
02-09-1992,41.022,164.99,6.9456,19.175,33.711,1958.5,2241,8.1291,8.0409
02-09-1992,40.507,165.01,6.9459,20.22,33.937,1961,2247.3,8.116,8.0438
02-09-1992,40.015,165,5.9539,19.573,33.767,1961.5,2236.9,8.1101,8.0281
03-09-1992,38.48,165.04,6.9472,22.171,34.387,1970.8,2263.5,8.0892,8.0467
03-09-1992,39.02,165.02,5.9545,21.924,34.096,1958.3,2250,8.0971,8.0508
05-09-1992,37.014,165,8.9332,21.826,34.246,1969.3,2254.7,8.0847,8.0371
05-09-1992,36.53,165.01,8.6358,22.926,34.196,1966.6,2252,8.0691,8.0381
05-09-1992,36.013,165.01,6.9487,23.185,34.283,1968.7,2259.4,8.0723,8.0452
06-09-1992,35.36,165.01,5.9564,25.598,34.225,1955.5,2254.3,8.0516,8.0608
07-09-1992,34.042,165.05,6.9499,26.563,34.301,1919.7,2251.6,8.0915,8.1154
07-09-1992,33.377,165.02,5.9574,26.584,34.346,1929.8,2257.7,8.0831,8.1073
08-09-1992,32.698,165.03,6.9507,26.812,34.38,1927.1,2259.5,8.0862,8.1139
09-09-1992,31.326,164.98,6.9515,27.302,34.869,1960.1,2287,8.0591,8.0941
10-09-1992,10.006,-139.99,4.9717,28.795,33.878,1885.1,2233,8.0825,8.1401
10-09-1992,30.689,164.97,7.945,27.22,34.964,1964.5,2294.3,8.0626,8.0964
11-09-1992,7.9997,-140,6.1652,28.615,34.202,1899.6,2256,8.0903,8.1453
11-09-1992,5.0065,-140.06,5.5689,26.775,34.577,1970.2,2289,8.057,8.084
12-09-1992,3.9717,-140.01,5.0718,27.102,34.582,1950.5,2274,8.0649,8.0968
13-09-1992,-15.002,174.99,10,27.198,34.935,1908,2280,8.1311,8.1648
13-09-1992,-15.002,174.99,0,27.1,34.934,1907,2280,8.1344,8.1664
13-09-1992,0.4945,-140,5.1714,26.701,34.589,1955.3,2292,8.0626,8.0885
13-09-1992,1.0002,-140,5.1714,26.889,34.64,1959.2,2277,8.0586,8.0873
14-09-1992,0.2507,-139.99,6.1658,25.954,34.664,1978.1,2284,8.0441,8.0587
14-09-1992,0.0027,-140,5.4697,25.767,34.763,1985.2,2288,8.0431,8.0548
14-09-1992,-12.002,175,0,28.6,34.433,1881,2259,8.1294,8.1842
14-09-1992,-12.002,175,9,28.704,34.429,1895,2261,8.1091,8.1656
15-09-1992,-7.9983,175,0,29.4,34.207,1888,2233,8.0741,8.1407
15-09-1992,-7.9983,175,10,29.495,34.223,1891,2244,8.0828,8.1512
16-09-1992,-3.9937,-140,6.7624,25.838,35.065,2005.8,2310,8.027,8.0398
16-09-1992,-6.0033,174.99,0,29.7,34.407,1893,2254,8.0882,8.1594
16-09-1992,-6.0033,174.99,9,29.741,34.4,1893,2246,8.0764,8.1485
16-09-1992,-4,174.99,0,30.4,34.961,1928,2295,8.0725,8.1542
16-09-1992,-2.0093,-140.01,5.8675,26.207,35.141,2004.1,2303,8.023,8.0413
16-09-1992,-4,174.99,10,30.107,34.966,1933,2302,8.0783,8.156
16-09-1992,-2.998,-140,6.1658,26.267,35.181,1998.5,2305,8.0341,8.0534
17-09-1992,-3,175,10,29.977,35.006,1931,2295,8.0734,8.149
17-09-1992,-4.9727,-140.02,5.9667,26.66,35.273,2008.3,2315,8.0323,8.0575
17-09-1992,-3,175,0,30,35.009,1932,2297,8.0745,8.1502
18-09-1992,-2,174.99,10,29.984,35.136,1939,2312,8.0822,8.158
18-09-1992,-2,174.99,0,29.9,35.15,1935,2307,8.083,8.1572
19-09-1992,-0.0033,175,0,30,34.658,1912,2285,8.0932,8.169
19-09-1992,-0.0033,175,10,30.061,34.648,1914,2284,8.0877,8.1648
20-09-1992,1,175,0,30,34.572,1910,2265,8.0704,8.146
20-09-1992,1,175,9,30.075,34.568,1913,2262,8.0602,8.1372
21-09-1992,2.9983,175,0,29.9,34.483,1888,2253,8.0905,8.1648
21-09-1992,2.9983,175,9,30.006,34.344,1891,2252,8.0845,8.1606
22-09-1992,-5.9968,-125,6.066,26.083,35.427,2004.6,2329,8.0647,8.0813
22-09-1992,5,175,0,30.1,33.904,1867,2218,8.0797,8.1569
22-09-1992,4.0033,175,0,30,33.975,1862,2232,8.1071,8.183
22-09-1992,4.0033,175,9,30.076,33.986,1877,2234,8.0852,8.1624
22-09-1992,5,175,10,30.122,34.043,1880,2242,8.09,8.168
23-09-1992,6,175,0,30,34.1,1885,2237,8.0768,8.1525
23-09-1992,6,175,9,30.053,34.093,1885,2238,8.0772,8.154
23-09-1992,-4.0018,-125,5.9668,25.702,35.523,2013.7,2336,8.062,8.0728
24-09-1992,8.0017,175,0,29.5,34.239,1886,2231,8.0726,8.1406
24-09-1992,8.0017,175,9,29.621,34.235,1889,2252,8.0948,8.1652
25-09-1992,10,175,0,29.1,34.241,1902,2246,8.0744,8.1364
25-09-1992,10,175,10,29.175,34.245,1905,2245,8.0667,8.1301
26-09-1992,0.0225,-124.88,5.2708,23.326,34.883,2025.4,2290,8.0118,7.9869
27-09-1992,0.2555,-124.99,6.5636,23.012,34.815,2030,2291.3,8.0092,7.9797
30-09-1992,21.967,165.01,6.9563,27.629,35.183,1955.4,2307.8,8.0871,8.1271
02-10-1992,19.538,165.04,6.9573,28.792,35.021,1937.9,2297.8,8.0848,8.1425
04-10-1992,24.043,164.99,7.9489,27.233,35.154,1954,2308.4,8.0963,8.1305
04-10-1992,24.043,164.99,7.9489,27.233,35.155,1953.5,2308.3,8.097,8.1311
05-10-1992,26.018,165.06,6.9544,26.395,35.276,1966.7,2311.5,8.0921,8.1135
05-10-1992,26.018,165.06,6.9544,26.395,35.275,1967.3,2312.5,8.0926,8.114
05-10-1992,28.034,165,6.9533,26.094,35.089,1970.2,2301.8,8.0797,8.0965
08-10-1992,-21.493,-148.49,3.8758,26.273,36.106,2005.2,2392.1,8.133,8.1525
09-10-1992,12.59,165.37,5.9655,28.936,34.381,1906.9,2259.6,8.0863,8.1461
09-10-1992,12.59,165.37,5.9655,28.936,34.382,1907.8,2260.9,8.0867,8.1465
09-10-1992,14.008,164.99,6.9593,28.809,34.599,1922.8,2275.8,8.083,8.1409
10-10-1992,10.008,165,5.966,29.162,34.353,1902.4,2257.3,8.087,8.1503
10-10-1992,-31.989,-147.98,1.9861,17.313,35.301,2033,2321.8,8.1361,8.0193
11-10-1992,8.0138,165.02,5.9663,29.503,34.114,1888.5,2242.9,8.0868,8.1553
12-10-1992,3.0018,164.99,5.9669,29.613,33.908,1867.1,2229.6,8.1025,8.1727
12-10-1992,6.0035,165.02,5.9666,29.532,34.039,1883.6,2236.3,8.0859,8.1547
12-10-1992,4.0008,165.01,6.9612,29.596,33.959,1878.1,2233.2,8.0902,8.1601
13-10-1992,1.9963,164.99,6.9614,30.041,34.227,1891.8,2250.4,8.0824,8.159
13-10-1992,1.503,164.99,7.9559,30.135,34.387,1905.6,2261.6,8.0728,8.1508
13-10-1992,0.9998,164.99,7.9559,30.183,34.521,1906.2,2270.8,8.082,8.1608
14-10-1992,-40.511,-150.52,4.763,11.735,34.309,2048,2279.6,8.1334,7.9318
14-10-1992,-39.031,-150.53,1.7864,12.282,34.357,2048.8,2284.8,8.1327,7.9394
14-10-1992,0.5047,164.98,5.9669,30.242,34.627,1912.6,2277.1,8.0786,8.1581
14-10-1992,-0.4978,165,6.9614,30.231,34.751,1922.3,2286.4,8.0749,8.1543
14-10-1992,0.0242,164.91,5.9669,30.363,34.747,1925.9,2285.5,8.0663,8.1476
15-10-1992,-42.492,-150.49,2.6787,10.466,34.279,2061.8,2281.2,8.1283,7.9075
15-10-1992,-0.9913,164.99,6.9614,30.218,34.578,1908.7,2272.7,8.0794,8.1587
15-10-1992,-1.4983,164.99,5.9669,30.277,34.514,1906.3,2270.4,8.08,8.1601
15-10-1992,-1.9975,164.93,6.9614,30.354,34.735,1914.6,2280.8,8.0773,8.1586
15-10-1992,-41.993,-150.49,4.2662,11.124,34.323,2057.1,2284.3,8.1333,7.9224
16-10-1992,-3.1907,164.73,6.9613,30.219,34.779,1922.6,2286.6,8.0745,8.1537
16-10-1992,-3.5713,164.54,6.9613,30.152,34.705,1915.2,2281.6,8.081,8.1593
16-10-1992,-4.3597,164.17,7.9557,30.104,34.726,1917,2282.9,8.0804,8.158
19-10-1992,-49.007,-150.49,3.7677,8.1589,34.489,2100.2,2290.4,8.0964,7.8415
20-10-1992,-50.01,-150.48,6.9399,7.9339,34.507,2105.9,2284,8.0725,7.8153
22-10-1992,-52.515,-150.47,8.0286,6.1556,34.308,2118.6,2289.8,8.085,7.8004
23-10-1992,-53.039,-150.51,8.8211,6.0449,34.301,2112.4,2215.5,7.9123,7.6365
23-10-1992,-53.508,-150.49,3.6671,6.2457,34.326,2118.1,2286.8,8.0779,7.7949
24-10-1992,-54.484,-150.51,3.2704,4.1529,34.065,2121.7,2280,8.0893,7.7741
24-10-1992,-54.982,-150.51,7.0359,2.8614,33.959,2134.2,2283.5,8.0872,7.7527
24-10-1992,-53.992,-150.48,9.0186,4.8454,34.146,2121.5,2284.1,8.0873,7.7829
25-10-1992,-55.499,-150.5,8.5219,3.035,33.968,2133.9,2284,8.0865,7.7548
25-10-1992,-56.01,-150.51,2.3781,2.7091,33.953,2133.8,2282.2,8.0879,7.7509
25-10-1992,-56.498,-150.49,8.323,2.0472,33.925,2137.3,2282.4,8.0895,7.7426
25-10-1992,-56.995,-150.49,1.8825,0.8661,33.923,2150.9,2287.9,8.0867,7.7217
26-10-1992,-57.494,-150.5,6.7372,0.5543,33.94,2157.3,2292.9,8.0867,7.7172
26-10-1992,-57.999,-150.5,6.7369,-0.7127,33.946,2167.2,2295.9,8.0876,7.6986
26-10-1992,-58.496,-150.49,7.8263,-1.0054,33.984,2174.3,2301.1,8.086,7.6927
26-10-1992,-59.011,-150.51,8.2222,-1.0871,34.202,2193.3,2313.6,8.0647,7.6716
27-10-1992,-60.493,-150.5,1.6839,-1.483,34.093,2189.6,2314.5,8.0856,7.6847
27-10-1992,-61.002,-150.53,8.1219,-1.5499,34.026,2176.3,2303.3,8.0942,7.6918
28-10-1992,-62.504,-150.5,6.0412,-1.7767,34.003,2179.8,2304.4,8.0914,7.6857
28-10-1992,-62.006,-150.5,2.5751,-1.6811,34.001,2179,2305.6,8.0954,7.6907
28-10-1992,-61.497,-150.52,2.278,-1.589,34.016,2178.2,2304.4,8.0928,7.6897
30-10-1992,-62.243,-140.02,6.7346,-0.4758,34.003,2170.7,2302.7,8.0913,7.7055
30-10-1992,-62.237,-145.03,7.2298,-1.7379,33.812,2161,2294.8,8.1201,7.7131
30-10-1992,-62.237,-145.03,6.8336,-1.7383,33.811,2160,2292.9,8.118,7.7111
01-11-1992,-62.176,-136.81,6.5366,-0.2507,33.984,2165.2,2300.4,8.0969,7.7143
01-11-1992,-62.403,-136,5.9422,-0.5055,33.926,2158.6,2293.9,8.1028,7.7158
01-11-1992,-62.444,-135.1,9.1113,-0.2759,33.997,2169.1,2300.6,8.087,7.7048
02-11-1992,-61.064,-140.45,6.339,-0.4183,34.013,2173.2,2304.7,8.0886,7.7039
02-11-1992,-61.344,-139.57,1.7828,-0.6203,34.005,2169.9,2302.9,8.0965,7.708
02-11-1992,-61.621,-138.57,1.5847,-0.3618,33.981,2166.6,2298,8.0887,7.7048
02-11-1992,-61.906,-137.72,9.2107,-0.3197,33.995,2169.1,2302.1,8.0915,7.7082
03-11-1992,-60.763,-141.3,6.8344,-0.2673,33.985,2165.3,2297,8.0879,7.7056
03-11-1992,-59.839,-143.8,9.0141,-0.6147,33.971,2167.4,2298.2,8.091,7.7033
03-11-1992,0.519,-110,6.1658,21.762,34.812,2044,2294,8.0068,7.9586
03-11-1992,-60.16,-143.09,7.33,-0.6373,33.989,2167.8,2300.5,8.0962,7.7076
03-11-1992,-60.458,-142.14,2.8725,-0.7266,33.923,2162.8,2296.5,8.102,7.7116
04-11-1992,0.2543,-110,6.0664,21.67,34.847,2049.3,2294,7.9979,7.9484
04-11-1992,-59.522,-144.63,6.3398,-0.5902,33.975,2169.8,2302.9,8.0965,7.7086
04-11-1992,-58.877,-146.18,5.7458,-0.7132,33.924,2167.9,2302.3,8.1026,7.7124
04-11-1992,0.2543,-110,6.0664,21.67,34.845,2049.5,2295,7.9993,7.9497
04-11-1992,-59.209,-145.4,4.1606,-0.7032,33.933,2166.5,2299.8,8.0998,7.7098
04-11-1992,0.0132,-110.01,4.9725,21.867,34.904,2047.9,2299,8.0056,7.9589
05-11-1992,-0.2532,-110,2.1879,22.238,34.921,2048.9,2300,7.9998,7.9585
05-11-1992,-0.2532,-110,9.6465,21.83,34.923,2053.7,2300,7.9963,7.9493
05-11-1992,-0.515,-110.01,2.1879,22.371,34.915,2045.7,2300,8.0041,7.9648
05-11-1992,-0.515,-110.01,8.9504,22.186,34.931,2050,2302,8.0016,7.9599
05-11-1992,-58.205,-147.66,5.4489,-0.6721,34.12,2182.7,2312.4,8.0856,7.6971
06-11-1992,-1,-110,2.6852,22.764,34.877,2039.3,2300,8.0109,7.9775
06-11-1992,-1,-110,9.9448,22.69,34.879,2040.7,2300,8.009,7.9747
06-11-1992,-2.0933,-109.9,3.2818,23.3,34.829,2034.3,2296,8.0059,7.9806
06-11-1992,-2.0933,-109.9,8.9503,22.985,34.825,2032.6,2296,8.0135,7.9836
06-11-1992,-56.975,-140.81,3.4678,0.6599,33.935,2158.2,2297.2,8.0939,7.7253
07-11-1992,-2.9918,-110.02,2.884,22.99,34.79,2026.7,2293,8.0204,7.9904
07-11-1992,-55.499,-135.01,6.3419,2.5461,33.945,2132.3,2275.8,8.0783,7.7396
07-11-1992,-55.005,-135,6.0449,2.7697,33.939,2132.1,2280.6,8.0872,7.7513
07-11-1992,-54.493,-135.01,3.5677,3.3996,33.933,2124.7,2280.5,8.0962,7.7692
07-11-1992,-2.9918,-110.02,9.9447,22.976,34.789,2028.7,2289,8.01,7.98
07-11-1992,-56.034,-135.03,2.5763,1.9523,33.952,2143,2284.7,8.0818,7.7337
08-11-1992,-6.0002,-110,9.7454,24.244,35.324,2030.8,2328,8.0431,8.0321
08-11-1992,-3.9995,-109.97,2.2873,23.11,34.778,2030.9,2290,8.0051,7.9769
08-11-1992,-6.0002,-110,1.4917,24.245,35.324,2030,2328,8.045,8.0337
08-11-1992,-54.006,-134.99,5.1535,5.1729,34.146,2119.3,2281.9,8.0823,7.783
08-11-1992,-53.008,-134.99,5.7486,7.294,34.422,2104.4,2287.8,8.0952,7.8273
09-11-1992,-8.0008,-110,9.0489,24.088,35.235,2041.2,2323,8.0209,8.0075
09-11-1992,-52.521,-135,8.6233,8.0763,34.441,2095.4,2286.2,8.1001,7.8441
09-11-1992,-52.019,-134.99,7.6325,7.9097,34.432,2095,2283.3,8.0975,7.839
09-11-1992,-51.511,-135.01,2.9739,7.9697,34.427,2093.5,2282.7,8.099,7.8412
10-11-1992,-10.001,-110,9.4461,23.885,35.092,2043,2314,8.0076,7.9912
10-11-1992,-49.508,-135.01,8.2291,8.2684,34.415,2089.4,2278,8.0936,7.8406
10-11-1992,-10.001,-110,3.0825,23.89,35.092,2042.9,2317,8.0128,7.9963
10-11-1992,-50.503,-135.02,3.3707,7.8767,34.437,2097.6,2270.5,8.0637,7.8059
10-11-1992,-50.004,-135,8.6252,8.0138,34.423,2093.7,2283.4,8.0991,7.8421
10-11-1992,-51.007,-135,8.4262,7.7048,34.441,2105.4,2289.4,8.0898,7.8285
11-11-1992,-49,-134.96,3.7677,8.4043,34.39,2085.9,2279.2,8.1025,7.8511
12-11-1992,-46.992,-135,9.9168,8.834,34.281,2078.5,2276.5,8.1077,7.8629
12-11-1992,-46.491,-135.01,3.4711,9.1872,34.228,2074.8,2274.7,8.1075,7.8679
12-11-1992,-45.996,-135,8.7276,9.1065,34.255,2077.2,2264.8,8.0819,7.8422
12-11-1992,-47.494,-135,4.6607,8.9554,34.276,2080.1,2281.5,8.1128,7.8696
13-11-1992,-45.504,-134.99,4.364,9.3038,34.214,2072.7,2277.4,8.1159,7.8778
14-11-1992,-0.0143,-95.056,3.1824,20.707,34.678,2043.4,2295,8.0275,7.9632
14-11-1992,-43,-134.99,9.4244,11.278,34.121,2050.9,2268.3,8.1148,7.907
14-11-1992,-43.497,-135,3.3728,10.583,34.106,2058,2266.3,8.1067,7.8884
14-11-1992,-44.001,-135.01,4.1662,10.459,34.125,2062.5,2268.4,8.103,7.8829
14-11-1992,-44.499,-134.99,8.4312,10.463,34.118,2063,2270.9,8.1067,7.8867
15-11-1992,-42.508,-135,3.1747,11.606,34.114,2046.9,2267.3,8.1164,7.9134
15-11-1992,-42.016,-135,3.8694,12.02,34.154,2041.5,2262.2,8.1108,7.9142
15-11-1992,-41.505,-135,7.739,12.038,34.092,2039.5,2264,8.1188,7.9224
15-11-1992,-41.006,-135,8.1363,12.115,34.099,2042.7,2267,8.1167,7.9215
16-11-1992,-40.51,-135,2.2823,12.418,34.114,2042.8,2268.3,8.1144,7.9236
16-11-1992,-40.009,-134.99,4.4655,12.904,34.146,2043,2268.2,8.1057,7.9226
17-11-1992,-38.991,-135.01,9.0309,13.076,34.134,2039.8,2269.9,8.1128,7.9324
17-11-1992,-39.487,-135,6.1527,13.452,34.161,2037.2,2269.5,8.1113,7.9365
18-11-1992,-36.502,-134.99,2.6801,14.973,34.505,2029.5,2282.5,8.1227,7.9706
18-11-1992,-37.493,-134.99,3.0769,14.358,34.352,2030.2,2275.3,8.1199,7.9585
18-11-1992,-36.997,-135,9.5288,15.288,34.635,2034.6,2291.5,8.122,7.975
18-11-1992,-37.996,-134.99,8.4362,14.292,34.337,2032.4,2276.2,8.1181,7.956
19-11-1992,-35.999,-135,4.1693,15.161,34.495,2028.9,2280.4,8.1172,7.968
19-11-1992,-35.501,-134.99,8.9344,15.438,34.643,2033.1,2289.1,8.1183,7.9735
19-11-1992,-35.001,-134.99,2.9783,16.94,34.992,2033.4,2307.4,8.1216,7.9993
20-11-1992,-4.9992,-81.501,1.5911,17.353,34.888,2116.1,2305,7.9359,7.823
20-11-1992,-4.9992,-81.501,9.1489,16.997,34.91,2126.3,2307,7.9149,7.7975
20-11-1992,-5,-81.334,2.0884,18.104,34.912,2058.2,2325,8.0881,7.9839
20-11-1992,-33.496,-135,6.5531,17.298,34.979,2028,2302.2,8.1172,8.0006
20-11-1992,-33.999,-135,4.17,17.265,34.971,2033.4,2309.2,8.1197,8.0025
20-11-1992,-5,-81.334,8.8506,18.03,34.944,2059.9,2314,8.0666,7.9618
20-11-1992,-34.503,-135,6.8504,17.11,34.984,2034.9,2308.1,8.1174,7.998
21-11-1992,-5.0003,-82.502,9.2483,19.173,34.976,2061.1,2317,8.0485,7.9612
21-11-1992,-5.0005,-81.668,2.5856,18.744,34.807,2060.4,2302,8.0224,7.9288
21-11-1992,-5.0005,-81.668,9.1489,18.443,34.822,2080.9,2299,7.9885,7.8911
21-11-1992,-5.0002,-81.834,2.0884,19.253,34.805,2044.7,2303,8.0486,7.9622
21-11-1992,-5.0002,-81.834,9.3478,18.501,34.818,2066.7,2305,8.0198,7.9228
21-11-1992,-5.0003,-82,2.685,18.1,34.933,2096.9,2311,7.9728,7.8703
21-11-1992,-5.0003,-82,9.2483,18.956,34.883,2073.4,2310,8.0081,7.918
21-11-1992,-5.0003,-82.502,1.79,19.543,34.993,2037.6,2318,8.0813,7.9989
23-11-1992,-12.533,-77.817,2.7839,20.235,35.046,2045.5,2337,8.0926,8.0206
23-11-1992,-12.447,-77.592,1.9885,20.402,35.035,2057.5,2334,8.0658,7.9965
23-11-1992,-12.447,-77.592,8.3516,20.192,35.041,2060.9,2331,8.0607,7.9885
23-11-1992,-12.533,-77.817,9.4452,19.93,35.041,2051.1,2338,8.0859,8.0096
23-11-1992,-12.85,-78.615,9.1469,20.115,35.303,2077.1,2338,8.0414,7.9683
23-11-1992,-12.85,-78.615,2.1873,20.105,35.302,2075.7,2338,8.0415,7.968
23-11-1992,-12.65,-78.098,9.5446,19.56,35.053,,2335,8.1411,8.0587
23-11-1992,-12.754,-78.355,2.9827,19.776,35.284,2085.9,2338,8.0328,7.9545
23-11-1992,-12.65,-78.098,2.4856,19.863,35.001,,2336,8.1689,8.0906
24-11-1992,-13.043,-81.346,2.2867,20.922,35.321,2078.8,2344,8.0211,7.96
24-11-1992,-12.333,-77.331,9.843,17.539,35.054,2131,2329,7.9366,7.8267
24-11-1992,-13.043,-81.346,8.948,20.283,35.355,2077.9,2346,8.0351,7.9645
24-11-1992,-12.333,-77.331,2.4857,19.572,35.011,2090,2329,8.0016,7.9206
25-11-1992,-13.233,-84.077,2.6844,20.138,35.499,2080.6,2346,8.0447,7.9717
25-11-1992,-13.233,-84.077,8.9479,20.139,35.5,2074.1,2346,8.0454,7.9726
25-11-1992,-13.427,-86.805,2.585,20.499,35.609,2054.3,2357,8.0972,8.0291
25-11-1992,-13.427,-86.805,9.3455,20.383,35.635,2052.1,2357,8.0977,8.0281
26-11-1992,-13.615,-89.537,2.3861,20.53,35.652,2067.1,2354,8.0675,8.0001
26-11-1992,-13.81,-92.262,2.6843,21.728,35.608,2052,2349,8.0668,8.0175
26-11-1992,-13.81,-92.262,9.8424,21.714,35.621,2052.8,2350,8.0659,8.0167
27-11-1992,-14.001,-94.998,1.4913,21.721,35.814,2040.1,2366,8.1126,8.0629
27-11-1992,-14.001,-94.998,9.5441,21.712,35.81,2041,2366,8.1134,8.0638
27-11-1992,-11.918,-94.999,1.9886,21.972,35.701,2042.1,2356,8.09,8.0443
27-11-1992,-11.918,-94.999,9.2466,21.971,35.701,2042,2356,8.0888,8.0433
